Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,profit,Rating
720-12-5117,C,Yangon,Member,Male,Sports and travel,52.92,10,26.46,555.66,27/09/2019,15:42,Ewallet,30.45581278,4.4
298-60-9527,C,Naypyitaw,Member,Male,Home and lifestyle,20.29,5,5.0725,106.5225,14/11/2019,19:24,Cash,5.506572859,6.4
754-13-6797,A,Mandalay,Normal,Female,Electronic accessories,82.22,7,28.777,604.317,01/09/2019,16:16,Cash,58.51,4.6
953-40-6915,A,Mandalay,Member,Male,Health and beauty,91.27,10,45.635,958.335,25/08/2019,19:49,Credit card,61.84291307,4
334-85-3039,B,Yangon,Member,Female,Health and beauty,37.51,9,16.8795,354.4695,09/09/2019,18:08,Ewallet,35.64889681,6.5
330-34-3889,C,Mandalay,Normal,Male,Sports and travel,97,9,43.65,916.65,07/06/2019,15:16,Ewallet,6.91,7.4
188-22-7315,B,Mandalay,Normal,Male,Health and beauty,12.38,8,4.952,103.992,06/06/2019,11:27,Ewallet,2.67,9.9
444-37-9739,B,Yangon,Member,Male,Home and lifestyle,94.71,8,37.884,795.564,06/11/2019,11:07,Ewallet,34.46932471,6
467-99-3459,C,Yangon,Normal,Female,Electronic accessories,93.85,4,18.77,394.17,05/07/2019,11:21,Credit card,30.89,9.5
827-64-5633,A,Yangon,Member,Female,Food and beverages,53.28,3,7.992,167.832,10/09/2019,10:10,Ewallet,15.46347054,7.6
665-54-2567,A,Mandalay,Member,Female,Food and beverages,76.58,9,34.461,723.681,06/12/2019,16:59,Credit card,25.9300038,6.4
311-82-9698,B,Yangon,Normal,Female,Health and beauty,49.17,1,2.4585,51.6285,11/02/2019,11:32,Credit card,2.61,6.8
392-28-2923,A,Mandalay,Normal,Male,Home and lifestyle,19.32,1,0.966,20.286,11/06/2019,20:23,Credit card,0.32,8.2
570-43-9321,C,Yangon,Normal,Female,Food and beverages,62.53,7,21.8855,459.5955,01/11/2019,12:55,Cash,13.14,8.3
504-89-7052,B,Naypyitaw,Member,Female,Food and beverages,77.46,6,23.238,487.998,02/01/2019,18:22,Ewallet,5.193660924,8.1
958-43-1798,B,Yangon,Member,Female,Food and beverages,74.7,6,22.41,470.61,02/11/2019,19:16,Ewallet,38.18693395,5.7
578-18-1624,A,Mandalay,Normal,Female,Fashion accessories,51.49,3,7.7235,162.1935,25/04/2019,11:00,Cash,5.49,6.8
232-87-5003,A,Naypyitaw,Member,Male,Health and beauty,18.28,3,2.742,57.582,23/09/2019,18:48,Cash,5.088682567,5.5
613-92-1709,C,Yangon,Member,Female,Food and beverages,20.15,5,5.0375,105.7875,21/11/2019,18:14,Cash,13.22878819,5.2
307-62-1502,B,Yangon,Member,Male,Health and beauty,23.09,4,4.618,96.978,27/07/2019,18:20,Ewallet,5.934084273,4.5
912-54-9925,A,Naypyitaw,Member,Male,Food and beverages,100.79,1,5.0395,105.8295,15/06/2019,12:27,Credit card,3.704984329,5.8
289-56-5811,C,Naypyitaw,Normal,Female,Sports and travel,63.19,1,3.1595,66.3495,08/05/2019,10:53,Cash,3.17,5.4
498-99-6735,A,Mandalay,Normal,Female,Health and beauty,49.34,7,17.269,362.649,11/10/2019,13:57,Credit card,31.79,5.2
596-54-8940,C,Yangon,Member,Male,Home and lifestyle,36.74,5,9.185,192.885,29/04/2019,16:28,Credit card,3.905769911,9.5
129-14-8012,A,Naypyitaw,Normal,Male,Electronic accessories,65.77,6,19.731,414.351,30/08/2019,19:20,Credit card,35.71,4.2
405-50-9351,C,Mandalay,Normal,Female,Electronic accessories,43.41,10,21.705,455.805,02/09/2019,19:50,Cash,24.02,5.1
999-67-2960,A,Mandalay,Normal,Male,Sports and travel,18.54,10,9.27,194.67,14/05/2019,11:16,Cash,12.13,8.1
502-23-8913,C,Naypyitaw,Member,Female,Electronic accessories,59.2,7,20.72,435.12,04/12/2019,11:43,Credit card,6.80684098,4.5
101-13-5606,B,Naypyitaw,Normal,Male,Home and lifestyle,64.21,3,9.6315,202.2615,27/04/2019,17:44,Credit card,2.06,4.3
583-56-8707,C,Yangon,Normal,Male,Electronic accessories,78.75,10,39.375,826.875,26/12/2019,15:29,Credit card,48.54,5.4
536-65-2030,B,Mandalay,Normal,Female,Home and lifestyle,47.36,3,7.104,149.184,27/10/2019,12:32,Credit card,12.44,7.6
237-96-3235,C,Naypyitaw,Normal,Male,Health and beauty,21.53,1,1.0765,22.6065,05/05/2019,18:05,Ewallet,2.09,5.5
538-19-7053,B,Naypyitaw,Normal,Male,Sports and travel,41.91,6,12.573,264.033,15/03/2019,11:48,Cash,24.18,8.5
748-54-9481,B,Naypyitaw,Normal,Female,Electronic accessories,98.81,4,19.762,415.002,23/06/2019,15:52,Ewallet,19.74,6
626-69-1942,C,Naypyitaw,Member,Female,Sports and travel,54.72,10,27.36,574.56,10/10/2019,15:29,Cash,44.84610994,7.1
643-24-4135,C,Naypyitaw,Member,Male,Electronic accessories,59.03,5,14.7575,309.9075,15/10/2019,10:09,Credit card,10.61620549,6.1
418-33-1436,A,Naypyitaw,Member,Male,Sports and travel,28.74,5,7.185,150.885,18/01/2019,20:24,Credit card,7.423342218,7.7
448-19-3796,A,Naypyitaw,Normal,Male,Home and lifestyle,31.27,9,14.0715,295.5015,23/03/2019,19:56,Credit card,20.58,5.9
376-51-7580,A,Naypyitaw,Normal,Male,Electronic accessories,11.88,7,4.158,87.318,10/07/2019,19:20,Ewallet,4.64,6.4
745-39-5221,B,Mandalay,Member,Male,Food and beverages,66.8,5,16.7,350.7,03/08/2019,13:37,Ewallet,17.71983134,9.9
561-60-1193,A,Naypyitaw,Member,Female,Food and beverages,57.37,8,22.948,481.908,01/12/2019,15:04,Credit card,24.30349173,7.5
929-32-6774,C,Mandalay,Member,Female,Electronic accessories,76.93,4,15.386,323.106,21/01/2019,11:42,Credit card,30.51551729,9.5
440-68-3593,C,Mandalay,Normal,Female,Food and beverages,30.51,9,13.7295,288.3195,17/10/2019,11:55,Ewallet,16.97,6.8
323-39-9157,C,Mandalay,Member,Female,Home and lifestyle,86.94,7,30.429,639.009,30/12/2019,17:36,Credit card,6.147741724,8
532-62-9433,C,Yangon,Normal,Male,Sports and travel,25.68,3,3.852,80.892,11/02/2019,19:08,Credit card,6.08,8.1
102-93-5702,B,Mandalay,Normal,Female,Sports and travel,87.62,5,21.905,460.005,10/10/2019,16:23,Ewallet,5.3,4.2
590-53-4617,A,Yangon,Normal,Female,Sports and travel,28.76,2,2.876,60.396,04/10/2019,20:24,Credit card,1.75,7.9
326-41-7462,C,Yangon,Normal,Female,Food and beverages,32.95,2,3.295,69.195,25/04/2019,15:24,Ewallet,0.06,4.2
475-71-1249,C,Mandalay,Normal,Female,Sports and travel,33.83,6,10.149,213.129,23/06/2019,12:35,Cash,5.1,6.2
485-71-6998,C,Mandalay,Normal,Male,Fashion accessories,83.92,10,41.96,881.16,11/09/2019,11:38,Ewallet,59.11,5.1
590-10-5702,B,Yangon,Member,Female,Sports and travel,72.16,4,14.432,303.072,22/03/2019,19:07,Cash,11.05802694,5.5
123-81-4098,B,Yangon,Normal,Male,Sports and travel,25.4,8,10.16,213.36,18/03/2019,19:54,Ewallet,20.01,8.1
948-94-2234,A,Naypyitaw,Member,Female,Fashion accessories,82.56,4,16.512,346.752,26/04/2019,10:17,Cash,25.80095296,5.5
149-28-8918,C,Yangon,Normal,Male,Home and lifestyle,77.62,4,15.524,326.004,27/05/2019,16:36,Credit card,9.94,5.9
436-24-1042,C,Yangon,Member,Female,Food and beverages,56.03,3,8.4045,176.4945,07/04/2019,19:55,Ewallet,5.162076035,8
778-12-1286,A,Naypyitaw,Member,Female,Home and lifestyle,36.85,1,1.8425,38.6925,01/08/2019,16:28,Cash,6.524613786,6.6
183-63-2047,C,Naypyitaw,Normal,Female,Electronic accessories,22.61,10,11.305,237.405,26/08/2019,15:20,Credit card,2.98,9
509-13-3394,A,Naypyitaw,Member,Male,Home and lifestyle,88.48,4,17.696,371.616,07/03/2019,17:55,Credit card,3.157543627,8.1
393-28-1302,B,Naypyitaw,Member,Female,Fashion accessories,37.27,2,3.727,78.267,21/10/2019,13:28,Cash,4.27671362,4.3
285-80-2346,A,Naypyitaw,Member,Female,Fashion accessories,62.89,9,28.3005,594.3105,14/08/2019,12:52,Credit card,63.94856378,8.5
562-21-3411,A,Yangon,Member,Male,Home and lifestyle,74.31,6,22.293,468.153,24/08/2019,14:26,Ewallet,17.44754504,6.8
565-60-2609,C,Yangon,Member,Male,Health and beauty,71.73,4,14.346,301.266,12/01/2019,15:26,Ewallet,24.04262087,7.9
569-50-1514,A,Naypyitaw,Member,Female,Electronic accessories,11.53,3,1.7295,36.3195,30/05/2019,10:55,Credit card,5.601824616,8.7
249-12-6179,A,Mandalay,Normal,Female,Fashion accessories,77.97,3,11.6955,245.6055,22/06/2019,12:23,Cash,19.89,4.7
372-75-8037,A,Yangon,Normal,Male,Food and beverages,34.61,6,10.383,218.043,17/01/2019,13:23,Credit card,6.02,9.4
601-48-6938,A,Yangon,Normal,Female,Sports and travel,80.89,10,40.445,849.345,30/06/2019,10:50,Credit card,56.79,9.2
723-85-4208,C,Yangon,Normal,Female,Food and beverages,89.79,1,4.4895,94.2795,03/02/2019,12:40,Credit card,7.83,9.3
445-31-8250,A,Yangon,Member,Male,Food and beverages,78.56,7,27.496,577.416,15/12/2019,17:56,Cash,26.88864885,5.2
410-13-9404,C,Naypyitaw,Member,Male,Home and lifestyle,96.01,8,38.404,806.484,23/04/2019,10:38,Cash,46.59392591,5.2
499-92-2661,A,Naypyitaw,Normal,Male,Home and lifestyle,16.25,7,5.6875,119.4375,12/04/2019,12:02,Credit card,9.55,7.4
685-10-9448,A,Yangon,Member,Female,Health and beauty,90.81,4,18.162,381.402,25/03/2019,19:38,Credit card,7.836625717,9.5
142-48-2546,B,Yangon,Member,Male,Electronic accessories,89.74,2,8.974,188.454,31/01/2019,11:56,Ewallet,12.47843259,5
228-49-7796,A,Yangon,Member,Female,Fashion accessories,43.6,8,17.44,366.24,06/09/2019,18:19,Ewallet,9.652814443,5.7
687-89-9490,C,Naypyitaw,Member,Male,Health and beauty,36.95,5,9.2375,193.9875,15/05/2019,10:00,Ewallet,19.74201324,8.7
593-23-3685,A,Yangon,Member,Male,Electronic accessories,81.95,10,40.975,860.475,06/07/2019,13:29,Cash,82.05074105,6
150-23-7351,C,Mandalay,Normal,Male,Sports and travel,13.87,2,1.387,29.127,18/03/2019,12:17,Ewallet,2.76,5.7
457-54-2647,C,Naypyitaw,Normal,Male,Fashion accessories,74.15,1,3.7075,77.8575,11/03/2019,18:17,Credit card,3.78,7.1
456-77-4687,C,Mandalay,Normal,Female,Home and lifestyle,29.01,5,7.2525,152.3025,19/04/2019,15:42,Ewallet,14.67,8.2
770-21-4548,C,Yangon,Normal,Male,Fashion accessories,18.4,10,9.2,193.2,26/05/2019,15:39,Credit card,12.76,7.9
950-70-6907,C,Yangon,Normal,Male,Sports and travel,23.93,9,10.7685,226.1385,10/11/2019,19:45,Credit card,14.51,9.4
885-66-4497,C,Yangon,Member,Male,Sports and travel,27.11,4,5.422,113.862,11/03/2019,15:05,Credit card,10.47177201,8.9
793-32-9843,A,Naypyitaw,Member,Male,Food and beverages,36.61,8,14.644,307.524,06/02/2019,10:55,Credit card,15.63609773,9
830-45-8632,A,Yangon,Normal,Female,Health and beauty,60.75,5,15.1875,318.9375,25/09/2019,19:49,Ewallet,27.4,6.7
925-78-7715,C,Naypyitaw,Normal,Male,Health and beauty,100.56,3,15.084,316.764,25/07/2019,17:29,Ewallet,19.81,4.6
990-25-6818,C,Yangon,Member,Male,Electronic accessories,90.25,9,40.6125,852.8625,29/07/2019,19:28,Credit card,30.45883011,8.2
795-53-5381,A,Yangon,Normal,Male,Food and beverages,35.19,1,1.7595,36.9495,21/10/2019,12:58,Credit card,2.63,9.5
604-39-1776,C,Mandalay,Member,Female,Sports and travel,77.28,2,7.728,162.288,03/02/2019,19:57,Credit card,17.19594523,9.1
367-27-7216,B,Yangon,Normal,Female,Fashion accessories,92.54,7,32.389,680.169,20/04/2019,12:09,Ewallet,34.43,5.8
872-40-8009,A,Yangon,Member,Female,Electronic accessories,56.01,8,22.404,470.484,25/08/2019,19:20,Credit card,9.864239504,5
259-58-4667,B,Naypyitaw,Member,Male,Home and lifestyle,21.67,2,2.167,45.507,26/11/2019,15:53,Cash,5.459335895,8.2
862-27-8239,C,Naypyitaw,Member,Female,Home and lifestyle,60.58,10,30.29,636.09,29/08/2019,13:22,Cash,25.74091819,9.7
187-61-4980,C,Yangon,Normal,Female,Fashion accessories,20.38,1,1.019,21.399,19/12/2019,11:26,Ewallet,0.47,5
576-99-3057,C,Yangon,Member,Male,Food and beverages,32.46,4,6.492,136.332,03/07/2019,11:36,Credit card,6.180563448,6.9
595-96-1082,B,Yangon,Member,Female,Fashion accessories,77.36,10,38.68,812.28,14/02/2019,10:08,Credit card,23.27048528,8.6
538-60-3019,A,Naypyitaw,Normal,Female,Food and beverages,86.13,9,38.7585,813.9285,11/08/2019,18:23,Credit card,11.81,8.5
953-54-3499,A,Mandalay,Member,Male,Fashion accessories,26.98,7,9.443,198.303,27/09/2019,10:11,Credit card,3.992145995,6.1
269-48-1230,C,Naypyitaw,Normal,Male,Sports and travel,30.17,10,15.085,316.785,04/04/2019,17:01,Credit card,17.9,9.4
859-25-3502,A,Mandalay,Normal,Female,Food and beverages,40.73,2,4.073,85.533,18/01/2019,12:42,Ewallet,3.14,7.6
668-72-8026,C,Naypyitaw,Member,Male,Electronic accessories,22.2,9,9.99,209.79,29/05/2019,13:25,Credit card,16.55338801,6.9
884-27-9698,C,Yangon,Member,Male,Food and beverages,68.94,9,31.023,651.483,10/10/2019,18:45,Ewallet,60.23603825,8.5
212-83-4869,C,Yangon,Member,Male,Home and lifestyle,91.47,10,45.735,960.435,03/05/2019,15:30,Cash,86.24908498,6.5
212-73-4043,C,Yangon,Normal,Male,Health and beauty,22.58,6,6.774,142.254,21/03/2019,18:44,Credit card,8.7,7
470-23-2750,B,Yangon,Member,Female,Fashion accessories,34.87,10,17.435,366.135,26/11/2019,15:28,Ewallet,26.37013616,9.3
580-41-8999,A,Yangon,Normal,Male,Home and lifestyle,58.88,2,5.888,123.648,04/04/2019,19:01,Cash,6.12,7.5
617-34-3127,C,Yangon,Normal,Male,Food and beverages,80.55,6,24.165,507.465,10/01/2019,15:08,Cash,11.28,9.8
886-68-3323,C,Yangon,Member,Female,Home and lifestyle,66.06,9,29.727,624.267,03/11/2019,18:36,Ewallet,24.6782541,8.1
479-35-9483,C,Yangon,Member,Male,Electronic accessories,67.77,9,30.4965,640.4265,19/09/2019,14:29,Ewallet,48.19581684,7.4
974-68-3740,C,Yangon,Normal,Female,Sports and travel,65.07,8,26.028,546.588,14/01/2019,19:24,Credit card,44.3,7.7
749-22-8862,C,Naypyitaw,Normal,Female,Fashion accessories,35.61,5,8.9025,186.9525,26/09/2019,18:30,Credit card,0.83,5.7
691-23-7301,C,Yangon,Member,Female,Health and beauty,89.7,1,4.485,94.185,25/12/2019,13:18,Credit card,9.475982843,4.7
476-18-3393,C,Yangon,Member,Male,Food and beverages,50.88,3,7.632,160.272,09/11/2019,17:43,Ewallet,13.13989805,6.3
787-90-6109,A,Yangon,Member,Male,Home and lifestyle,56.99,3,8.5485,179.5185,14/03/2019,18:23,Ewallet,13.73622635,4.6
864-61-3150,A,Yangon,Member,Female,Electronic accessories,45.89,3,6.8835,144.5535,24/09/2019,10:43,Credit card,4.474900618,5.1
628-87-7414,A,Yangon,Member,Female,Home and lifestyle,57.28,2,5.728,120.288,10/03/2019,20:26,Cash,12.18905799,7.7
173-84-3059,C,Naypyitaw,Normal,Female,Food and beverages,68,10,34,714,02/11/2019,20:29,Cash,54.14,6.7
183-19-3733,B,Yangon,Normal,Male,Electronic accessories,71.74,6,21.522,451.962,25/07/2019,19:20,Credit card,15.77,7.4
234-87-5436,B,Yangon,Member,Male,Fashion accessories,19.86,2,1.986,41.706,27/08/2019,16:11,Ewallet,6.245310179,7.3
177-49-7228,B,Naypyitaw,Normal,Male,Home and lifestyle,40.31,6,12.093,253.953,20/05/2019,11:26,Ewallet,8.27,9.9
926-73-2574,B,Yangon,Normal,Male,Food and beverages,44.25,9,19.9125,418.1625,14/01/2019,10:03,Ewallet,23.03,4.1
809-82-9126,A,Naypyitaw,Member,Male,Electronic accessories,42.52,8,17.008,357.168,01/02/2019,18:18,Credit card,24.54517713,4.6
619-93-5237,B,Yangon,Normal,Female,Fashion accessories,30.71,4,6.142,128.982,11/01/2019,18:17,Ewallet,4.12,8.7
440-79-6563,A,Yangon,Normal,Male,Food and beverages,38.45,2,3.845,80.745,13/11/2019,10:19,Ewallet,0.85,9.3
396-92-3097,C,Naypyitaw,Member,Male,Fashion accessories,27.49,1,1.3745,28.8645,15/11/2019,15:31,Credit card,6.024564451,8.1
369-32-3687,C,Mandalay,Member,Female,Food and beverages,83.72,8,33.488,703.248,07/05/2019,15:46,Credit card,45.49378373,9.1
848-83-1210,B,Naypyitaw,Normal,Female,Electronic accessories,87.94,7,30.779,646.359,07/10/2019,15:12,Cash,50.04,9.1
586-92-7972,C,Yangon,Normal,Female,Electronic accessories,63.83,4,12.766,268.086,24/07/2019,18:55,Credit card,8.11,5.3
979-47-2281,C,Naypyitaw,Normal,Male,Food and beverages,22.36,3,3.354,70.434,28/01/2019,11:25,Ewallet,1.03,6.4
552-54-6767,B,Naypyitaw,Member,Male,Health and beauty,80.49,4,16.098,338.058,25/01/2019,13:40,Credit card,7.712392185,10
870-97-5146,A,Naypyitaw,Member,Male,Sports and travel,76.82,7,26.887,564.627,28/04/2019,18:03,Cash,3.192020523,6.8
507-72-4753,C,Yangon,Normal,Male,Food and beverages,95.27,10,47.635,1000.335,10/07/2019,11:51,Cash,56.14,6.3
483-35-5738,C,Yangon,Member,Male,Food and beverages,27.69,4,5.538,116.298,26/07/2019,13:24,Credit card,1.887395183,7.2
682-52-3320,A,Mandalay,Normal,Male,Home and lifestyle,95.41,10,47.705,1001.805,29/12/2019,19:28,Ewallet,87.62,8.8
216-58-1901,B,Mandalay,Member,Male,Sports and travel,32.57,7,11.3995,239.3895,30/04/2019,12:02,Credit card,26.42309262,4.4
777-18-4428,C,Naypyitaw,Normal,Female,Electronic accessories,82.48,6,24.744,519.624,19/07/2019,18:10,Cash,15.99,8.2
815-45-5266,B,Yangon,Member,Male,Home and lifestyle,26.59,7,9.3065,195.4365,29/05/2019,14:28,Credit card,8.943447372,8.2
737-40-1622,C,Naypyitaw,Member,Male,Sports and travel,50.77,8,20.308,426.468,19/11/2019,11:27,Cash,10.34984174,4.4
851-48-5912,A,Naypyitaw,Member,Male,Food and beverages,60.7,10,30.35,637.35,04/02/2019,19:44,Ewallet,60.42101618,7.2
945-39-3340,C,Naypyitaw,Normal,Female,Electronic accessories,88.83,2,8.883,186.543,22/10/2019,11:23,Ewallet,1.48,6.8
954-85-2321,C,Yangon,Member,Female,Fashion accessories,17.57,1,0.8785,18.4485,03/04/2019,11:19,Cash,2.726954239,5.6
320-35-2318,C,Yangon,Normal,Male,Home and lifestyle,98.61,4,19.722,414.162,28/07/2019,13:07,Credit card,15.6,4.1
843-92-6094,C,Naypyitaw,Normal,Female,Health and beauty,88.04,10,44.02,924.42,10/05/2019,19:07,Credit card,38.41,9.7
762-47-6655,A,Yangon,Member,Male,Sports and travel,18.4,5,4.6,96.6,29/03/2019,18:03,Credit card,5.150040559,4
424-81-8280,C,Yangon,Normal,Female,Health and beauty,63.99,4,12.798,268.758,03/07/2019,19:39,Ewallet,20.76,9
701-74-3903,B,Yangon,Normal,Male,Sports and travel,73.99,2,7.399,155.379,13/10/2019,11:39,Cash,8.84,4
323-83-7093,C,Yangon,Normal,Female,Sports and travel,78.21,6,23.463,492.723,02/01/2019,13:05,Ewallet,17.35,7.5
210-54-4463,C,Naypyitaw,Normal,Female,Home and lifestyle,51.33,1,2.5665,53.8965,23/01/2019,19:57,Ewallet,3.51,4.5
325-42-5722,A,Yangon,Normal,Male,Electronic accessories,66.36,1,3.318,69.678,06/02/2019,19:20,Credit card,5.78,7.9
141-34-5078,C,Yangon,Normal,Male,Home and lifestyle,45.69,6,13.707,287.847,03/02/2019,15:52,Credit card,0.45,6.8
569-88-5361,C,Mandalay,Member,Male,Electronic accessories,26.32,5,6.58,138.18,24/07/2019,10:23,Cash,7.411397658,8.7
991-59-9445,C,Yangon,Normal,Male,Food and beverages,26.5,2,2.65,55.65,27/09/2019,13:35,Credit card,3.43,8.6
287-93-7452,A,Yangon,Member,Male,Sports and travel,14.57,1,0.7285,15.2985,19/12/2019,12:36,Ewallet,1.309852857,8.3
852-54-5270,C,Mandalay,Normal,Female,Home and lifestyle,68.86,7,24.101,506.121,05/02/2019,10:54,Credit card,28.85,7.1
587-40-8440,C,Yangon,Member,Female,Health and beauty,72.2,4,14.44,303.24,30/08/2019,13:28,Ewallet,30.25929982,6.7
109-26-6434,C,Mandalay,Member,Male,Health and beauty,87.43,5,21.8575,459.0075,15/01/2019,19:00,Cash,48.97880278,4.8
642-91-2923,B,Yangon,Member,Female,Home and lifestyle,61.37,1,3.0685,64.4385,09/01/2019,14:45,Ewallet,9.239044213,6.2
304-51-9953,B,Naypyitaw,Normal,Female,Health and beauty,69.36,5,17.34,364.14,07/06/2019,19:38,Credit card,11.38,5.7
108-47-2711,A,Mandalay,Member,Female,Home and lifestyle,80.69,6,24.207,508.347,24/11/2019,12:29,Credit card,34.21584942,7.8
259-89-1654,C,Yangon,Normal,Male,Sports and travel,15.66,2,1.566,32.886,07/11/2019,12:38,Credit card,0.54,7.8
971-51-6911,B,Mandalay,Member,Female,Health and beauty,41.23,5,10.3075,216.4575,17/04/2019,12:37,Cash,14.4560221,5.8
573-44-3389,C,Naypyitaw,Normal,Female,Home and lifestyle,52.21,7,18.2735,383.7435,06/09/2019,16:53,Ewallet,30.32,5.1
970-11-3919,C,Naypyitaw,Normal,Male,Food and beverages,22.03,7,7.7105,161.9205,28/01/2019,13:53,Cash,0.37,5.9
791-24-4080,C,Yangon,Normal,Female,Home and lifestyle,68.47,7,23.9645,503.2545,17/10/2019,11:28,Ewallet,0.78,5.1
243-53-1944,A,Yangon,Normal,Female,Home and lifestyle,12.19,4,2.438,51.198,26/11/2019,19:33,Credit card,0.29,5.9
410-95-7885,C,Yangon,Member,Male,Fashion accessories,65.53,2,6.553,137.613,19/05/2019,17:10,Cash,3.894638982,8.1
210-35-2456,A,Naypyitaw,Member,Male,Sports and travel,13.69,2,1.369,28.749,11/02/2019,16:45,Credit card,5.957847021,7.7
117-99-4300,C,Mandalay,Normal,Male,Fashion accessories,52.97,8,21.188,444.948,03/06/2019,13:47,Ewallet,14.19,5.1
547-42-1776,C,Yangon,Member,Male,Food and beverages,38.36,2,3.836,80.556,20/10/2019,19:58,Cash,4.246642592,9.7
812-76-3508,A,Yangon,Normal,Female,Electronic accessories,74.86,2,7.486,157.206,10/12/2019,19:17,Ewallet,7.59,5.8
754-69-5530,C,Mandalay,Normal,Female,Health and beauty,44.33,9,19.9485,418.9185,27/05/2019,16:23,Credit card,25.26,6.8
498-15-5668,C,Mandalay,Normal,Male,Electronic accessories,86.22,6,25.866,543.186,27/07/2019,13:30,Cash,22.28,8.2
259-60-1727,C,Mandalay,Normal,Female,Fashion accessories,28.49,5,7.1225,149.5725,24/08/2019,19:06,Ewallet,11.55,4.6
113-44-3014,C,Naypyitaw,Member,Male,Health and beauty,100.7,6,30.21,634.41,08/11/2019,19:06,Cash,21.15466065,4.4
865-97-3499,B,Yangon,Normal,Male,Sports and travel,49.14,5,12.285,257.985,31/07/2019,10:30,Ewallet,5.51,4
438-33-6575,B,Mandalay,Member,Male,Fashion accessories,35.92,3,5.388,113.148,12/07/2019,11:12,Cash,11.19797353,5.3
564-65-4268,A,Naypyitaw,Member,Male,Health and beauty,80.43,1,4.0215,84.4515,21/11/2019,12:43,Ewallet,9.203637884,6
708-64-1285,A,Yangon,Member,Male,Food and beverages,81.55,3,12.2325,256.8825,08/01/2019,13:51,Cash,12.1589496,8.6
270-99-2173,C,Mandalay,Member,Female,Sports and travel,72.24,3,10.836,227.556,26/03/2019,12:50,Ewallet,12.87987427,9.2
983-88-7624,B,Mandalay,Member,Male,Home and lifestyle,94.46,10,47.23,991.83,26/10/2019,13:48,Credit card,59.14325609,7.5
948-74-2823,A,Naypyitaw,Member,Female,Sports and travel,87.76,10,43.88,921.48,08/10/2019,19:33,Credit card,67.55857057,4.6
742-48-3336,C,Naypyitaw,Member,Male,Food and beverages,71.1,8,28.44,597.24,30/12/2019,17:38,Ewallet,27.45024791,8.5
339-92-9799,C,Yangon,Member,Male,Sports and travel,89.57,8,35.828,752.388,03/02/2019,17:44,Ewallet,54.25577319,7.9
290-88-6143,A,Mandalay,Normal,Female,Fashion accessories,28.66,4,5.732,120.372,01/02/2019,19:54,Cash,8.7,5.3
206-47-9911,B,Yangon,Normal,Male,Health and beauty,34,4,6.8,142.8,24/09/2019,19:48,Credit card,10.04,8.7
437-70-8873,C,Mandalay,Member,Female,Fashion accessories,10.15,7,3.5525,74.6025,13/02/2019,11:51,Credit card,6.647282381,6.2
279-29-3783,A,Naypyitaw,Normal,Female,Sports and travel,87.59,10,43.795,919.695,16/01/2019,14:19,Ewallet,57.81,5.3
706-43-4298,A,Mandalay,Member,Male,Food and beverages,44.04,5,11.01,231.21,12/08/2019,12:34,Credit card,18.50271915,5.5
198-71-7064,C,Mandalay,Normal,Female,Home and lifestyle,100.03,5,25.0075,525.1575,16/02/2019,11:03,Credit card,7.27,9.7
135-51-3653,A,Naypyitaw,Normal,Male,Fashion accessories,91.07,7,31.8745,669.3645,03/09/2019,14:24,Ewallet,13.01,8.2
220-34-9252,C,Mandalay,Normal,Male,Fashion accessories,70.68,5,17.67,371.07,17/03/2019,20:00,Ewallet,24.83,4.9
268-91-3897,C,Yangon,Member,Female,Electronic accessories,33.91,9,15.2595,320.4495,12/10/2019,10:16,Credit card,8.225521063,6
569-41-2439,A,Naypyitaw,Normal,Male,Fashion accessories,12.13,4,2.426,50.946,17/10/2019,15:47,Credit card,3.85,5.6
786-16-5574,A,Yangon,Normal,Male,Food and beverages,48.83,5,12.2075,256.3575,05/04/2019,13:12,Ewallet,8.6,5.6
336-91-7710,A,Naypyitaw,Normal,Male,Health and beauty,77.68,5,19.42,407.82,09/01/2019,14:21,Credit card,21.52,6.9
874-59-5455,C,Yangon,Member,Male,Food and beverages,59.89,5,14.9725,314.4225,30/12/2019,14:41,Credit card,30.27045984,5.9
557-98-6470,C,Mandalay,Member,Male,Health and beauty,64.7,3,9.705,203.805,01/05/2019,17:01,Credit card,6.429955779,7.9
259-54-9148,A,Yangon,Normal,Female,Home and lifestyle,94.05,3,14.1075,296.2575,24/02/2019,15:36,Ewallet,27.51,8.2
402-56-9132,A,Yangon,Normal,Female,Sports and travel,64.05,2,6.405,134.505,07/11/2019,10:55,Credit card,2.41,4.4
710-68-8116,C,Yangon,Member,Female,Food and beverages,13.33,9,5.9985,125.9685,20/11/2019,15:37,Credit card,8.737777215,6.1
678-74-1864,A,Naypyitaw,Normal,Male,Sports and travel,60.66,6,18.198,382.158,24/08/2019,12:38,Ewallet,11.27,7.6
894-93-2666,B,Yangon,Normal,Male,Electronic accessories,15.81,8,6.324,132.804,26/08/2019,20:03,Cash,11.27,8.5
914-84-1094,C,Naypyitaw,Normal,Male,Sports and travel,30.28,3,4.542,95.382,15/01/2019,20:54,Ewallet,6.52,9.4
445-58-2849,C,Yangon,Member,Male,Food and beverages,38.87,3,5.8305,122.4405,13/05/2019,17:04,Cash,1.981411556,7.2
